date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:17	53338/53338	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:15%20GMT	https://www.shipito.com/fr/imgs/directsales/step2b.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/directsales/Partner_Step2bRev.svg	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:17	22619/22619	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:16%20GMT	https://www.shipito.com/fr/imgs/directsales/step3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/directsales/Partner_Step3Cropped.svg	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:19	126471/126471	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:17%20GMT	https://www.shipito.com/fr/imgs/directsales/step4.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/directsales/Partner_Step4_6.15.23.svg	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:20	112303/112303	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:19%20GMT	https://www.shipito.com/fr/imgs/directsales/step4m.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/directsales/Partner_Step4_M_6.15.23.svg	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:21	4807/4807	---M--	200	added ('OK')	image/png	etag:c31e282754312248a66bb92f7986903e	https://www.shipito.com/fr/imgs/directsales/galogo.png	D:/shipito/shipito/www.shipito.com/fr/imgs/directsales/Global-Access-Logo-White-LL.png	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:22	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.183.delayed	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:21%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202024%2013:46:22%20GMT	https://www.shipito.com/fr/imgs/home/BannerArrowLeft.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/home/BannerArrowLeft-2.svg	(from https://www.shipito.com/fr/imgs/home/BannerNavLeft.svg)
14:46:24	733/733	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:23%20GMT	https://www.shipito.com/fr/imgs/home/close.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/home/close.svg	(from https://www.shipito.com/fr/shipitovideo)
14:46:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:24%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/consolidation_landing)
14:46:25	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.188.delayed	(from https://www.shipito.com/fr/consolidation_landing)
14:46:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:24%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/consolidation_landing)
14:46:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:25%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/consolidation_landing)
14:46:31	212799/212799	---M--	200	added ('OK')	image/jpeg	etag:bd33daf6e70854826c52e524a0ac74b5	https://www.shipito.com/fr/imgs/consolidation/newbanner.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/consolidation/ConsolidationBanner_2.jpg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:31	119405/119405	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:29%20GMT	https://www.shipito.com/fr/imgs/consol-lower-banner-3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/LowerBanner3.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:31	714456/714456	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:26%20GMT	https://www.shipito.com/fr/imgs/consol-lower-banner-2.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/LowerBanner2.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:32	14909/14909	---M--	200	added ('OK')	image/png	etag:9d77f9ba1c310a812d01ed3a498f4868	https://www.shipito.com/fr/imgs/consol-steps-complete-bg.png	D:/shipito/shipito/www.shipito.com/fr/imgs/steps-complete-bg.png	(from https://www.shipito.com/fr/consolidation_landing)
14:46:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jan%202024%2013:46:32%20GMT	https://www.shipito.com/imgs/consolidation/newbannerm.jpg	D:/shipito/shipito/www.shipito.com/imgs/consolidation/newbannerm.jpg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:33	264271/264271	---M--	200	added ('OK')	image/jpeg	etag:39b40ec33a52b198322735e1f36e40c3	https://www.shipito.com/fr/imgs/directsales/interested.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/directsales/PartnersImage2.jpg	(from https://www.shipito.com/fr/shipito-for-direct-sales)
14:46:34	71097/71097	---M--	200	added ('OK')	image/jpeg	etag:acf265067b4154207dbcfaf5daaa62d7	https://www.shipito.com/en/imgs/consolidation/newbannerm.jpg	D:/shipito/shipito/www.shipito.com/en/imgs/consolidation/Consolidation_Mobile.jpg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:35	21915/21915	---M--	200	added ('OK')	image/png	etag:ce6cf0c34547202aef0ce7dcf41083b6	https://www.shipito.com/fr/imgs/consol-steps.png	D:/shipito/shipito/www.shipito.com/fr/imgs/consol-steps.png	(from https://www.shipito.com/fr/consolidation_landing)
14:46:35	15874/15874	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:34%20GMT	https://www.shipito.com/fr/imgs/consol-landing-step1.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/Step1.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:36	15797/15797	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:35%20GMT	https://www.shipito.com/fr/imgs/consol-landing-step2.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/Step2.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:37	4912/4912	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:35%20GMT	https://www.shipito.com/fr/imgs/consol-landing-step3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/Step3.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:38	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.197.delayed	(from https://www.shipito.com/fr/consolidation_landing)
14:46:38	25265/25265	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:37%20GMT	https://www.shipito.com/fr/imgs/consol-lower-banner-1.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/LowerBanner1.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:38%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/consolidation_landing)
14:46:39	205964/205964	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:36%20GMT	https://www.shipito.com/fr/imgs/consol-landing-step4.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/Step4.svg	(from https://www.shipito.com/fr/consolidation_landing)
14:46:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:39%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.19a.delayed	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:39%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:39%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:41	31503/31503	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:40%20GMT	https://www.shipito.com/fr/imgs/fast-mailout/bannerm.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/topbannerm-fm.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:43	12906/12906	---M--	200	added ('OK')	image/png	etag:bbc39ef0d9acb474cbdaf7a584a7d9dd	https://www.shipito.com/fr/imgs/fast-mailout/steptracker.png	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/3-stepsFastMailout.png	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:44	96319/96319	---M--	200	added ('OK')	image/jpeg	etag:bb4769c7958c1ee0e39286bf1f48f572	https://www.shipito.com/fr/imgs/fast-mailout/image1.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/FastMailoutImage1-1.jpg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:44	29039/29039	---M--	200	added ('OK')	image/png	etag:6f441517f2bf84c432fc301941aa6bc3	https://www.shipito.com/fr/imgs/fast-mailout/step1.png	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/FastMailoutStep1.png	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:46	235651/235651	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:43%20GMT	https://www.shipito.com/fr/imgs/locations/TOR.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/locations/Map%20CA.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:46	233392/233392	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:44%20GMT	https://www.shipito.com/fr/imgs/locations/TUA.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/locations/Map%20OR.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:46	47721/47721	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:45%20GMT	https://www.shipito.com/fr/imgs/locations/AT.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/locations/Map%20AU.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:46	10414/10414	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:45%20GMT	https://www.shipito.com/fr/imgs/howitworks/arrow.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/howitworks/Assects_down%20arrow.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:47	91191/91191	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:46%20GMT	https://www.shipito.com/fr/imgs/fast-mailout/shipmethods.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/shipmethods_7.6.23.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:48	22210/22210	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:46%20GMT	https://www.shipito.com/fr/imgs/fast-mailout/paymethods.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/paymethods.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:49	206332/206332	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:47%20GMT	https://www.shipito.com/fr/imgs/fast-mailout/step3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/FastMailoutStep3.svg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:51	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.1aa.delayed	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:50%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:51	56611/56611	---M--	200	added ('OK')	image/jpeg	etag:af679fd94f21b205a55bb48b4b273bc4	https://www.shipito.com/fr/imgs/fast-mailout/bottomright.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/FastMailoutImage3.jpg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:52	58529/58529	---M--	200	added ('OK')	image/jpeg	etag:3d45001629df66f3c43b33d16d880ec2	https://www.shipito.com/fr/imgs/fast-mailout/bottomleft.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/fast-mailout/FastMailoutImage2.jpg	(from https://www.shipito.com/fr/services/fast-mailout)
14:46:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:51%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:52	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.1ad.delayed	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:51%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:46:51%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:54	71150/71150	---M--	200	added ('OK')	image/jpeg	etag:238443d67a4a96685211b2b24aed9297	https://www.shipito.com/fr/imgs/assistedpurchase/banner.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/download.jpg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:55	57786/57786	---M--	200	added ('OK')	image/jpeg	etag:ad4216d5cdc5523d739066eae28b625f	https://www.shipito.com/fr/imgs/asssistedpurchase/bannerm.png	D:/shipito/shipito/www.shipito.com/fr/imgs/asssistedpurchase/download-1.jpg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:55	28484/28484	---M--	200	added ('OK')	image/jpeg	etag:f8b515c463645ba7d0fada400f7c6cd	https://www.shipito.com/fr/imgs/assistedpurchase/worker1.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/WeShopForYou.jpg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:56	4423/4423	---M--	200	added ('OK')	image/png	etag:aeeb7fb521e9b2516d8252512ca4faa5	https://www.shipito.com/fr/imgs/assistedpurchase/number1.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/1bluestep.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:56	737/737	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:55%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/circle1.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/circle1.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:57	36985/36985	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:46:56%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/step1.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/step1.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:59	62612/62612	---M--	200	added ('OK')	image/png	etag:ab69fcbd9937fc199d86def11447eea8	https://www.shipito.com/fr/imgs/assistedpurchase/ss1.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Computer1.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:46:59	38476/38476	---M--	200	added ('OK')	image/png	etag:72a0135e4a6698e05040c2e59e3845e9	https://www.shipito.com/fr/imgs/assistedpurchase/ss1m.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Phone1.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:00	67686/67686	---M--	200	added ('OK')	image/png	etag:810dc80fc24e70aa49aba3d3f7065c22	https://www.shipito.com/fr/imgs/assistedpurchase/ss2.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ss2c.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:01	42061/42061	---M--	200	added ('OK')	image/png	etag:931a40455d356575e0b1f473253a4bf9	https://www.shipito.com/fr/imgs/assistedpurchase/ss2m.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ss2mc.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:01	4625/4625	---M--	200	added ('OK')	image/png	etag:d16e9e818336302d8da4a2e08a907e90	https://www.shipito.com/fr/imgs/assistedpurchase/number2.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/2bluestep.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:01	894/894	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:00%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/circle2.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/circle2.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:02	29630/29630	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:01%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/step2.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/step2.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:03	67149/67149	---M--	200	added ('OK')	image/png	etag:2afc7a28476bec441e49d8293603620	https://www.shipito.com/fr/imgs/assistedpurchase/ss3.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ss3c.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:03	33556/33556	---M--	200	added ('OK')	image/png	etag:9a28c20b7ba98a2dbcceddbc5fa45b56	https://www.shipito.com/fr/imgs/assistedpurchase/ss3m.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ss3mc.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:04	4365/4365	---M--	200	added ('OK')	image/png	etag:9cf3b2fd648e12f0328991d74b05203b	https://www.shipito.com/fr/imgs/assistedpurchase/number3.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/3bluestep.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:04	901/901	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:03%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/circle3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/circle3.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:04	31563/31563	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:03%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/step3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/step8.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:07	64235/64235	---M--	200	added ('OK')	image/png	etag:b25b6ac17bfcdb0a32bd84dcf1676ad7	https://www.shipito.com/fr/imgs/assistedpurchase/ss4.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ss4c.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:07	34501/34501	---M--	200	added ('OK')	image/png	etag:8f65ac27ceccc2578282df731bc0e75f	https://www.shipito.com/fr/imgs/assistedpurchase/ss4m.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ss4mc.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:08	42507/42507	---M--	200	added ('OK')	image/png	etag:8862af6115c4123e4c63091df90b3d70	https://www.shipito.com/fr/imgs/assistedpurchase/selectapm.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/selectapmc.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:08	73906/73906	---M--	200	added ('OK')	image/png	etag:b42d12cf1023a61a1106f062543e610b	https://www.shipito.com/fr/imgs/assistedpurchase/selectap.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/selectapc.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:08	12925/12925	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:07%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/passport.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Passport.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:08	10588/10588	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:07%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/id.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/ID.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:09	9771/9771	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:08%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/license.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/packages.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:09	12580/12580	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:08%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/credit.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/CreditCard.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:10	12060/12060	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:08%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/bitpay.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Bitpay.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:10	12712/12712	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:47:09%20GMT	https://www.shipito.com/fr/imgs/assistedpurchase/wire.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Wire.svg	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:11	47321/47321	---M--	200	added ('OK')	image/png	etag:44137113fec8f797ec21f727ad2062d4	https://www.shipito.com/fr/imgs/assistedpurchase/worker2.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Worker1.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:12	50731/50731	---M--	200	added ('OK')	image/png	etag:61df72d37ec2cfb690203d23623764ac	https://www.shipito.com/fr/imgs/assistedpurchase/worker3.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Worker2.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:12	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.1cf.delayed	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:47:12%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:13	50691/50691	---M--	200	added ('OK')	image/png	etag:5f4b1f1aac2a5b442944a7d2de18335	https://www.shipito.com/fr/imgs/assistedpurchase/worker4.png	D:/shipito/shipito/www.shipito.com/fr/imgs/assistedpurchase/Worker3.png	(from https://www.shipito.com/fr/services/shopping-assistance)
14:47:13	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202024%2013:47:12%20GMT	https://www.shipito.com/fr/imgs/home/PopularItemsArrowLeft.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/home/PopularItemsArrowLeft-2.svg	(from https://www.shipito.com/fr/imgs/home/PopularArrowLeft.svg)
14:47:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:47:13%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/newsroom/)
14:47:14	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.1d3.delayed	(from https://www.shipito.com/fr/newsroom/)
14:47:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:47:13%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/newsroom/)
14:47:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:47:14%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/newsroom/)
14:47:21	189818/189818	---M--	200	added ('OK')	image/jpeg	etag:f44c5f42b98bf24d7aae9711f5a6ccd5	https://www.shipito.com/fr/imgs/Newsverishop1.0.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/Newsverishop1.0.jpg	(from https://www.shipito.com/fr/newsroom/)
14:47:22	73536/73536	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:47:19%20GMT	https://www.shipito.com/fr/newsroom/shipito-announces-partnership-with-verishop-nov-22	D:/shipito/shipito/www.shipito.com/fr/newsroom/shipito-announces-partnership-with-verishop-nov-22.html	(from https://www.shipito.com/fr/newsroom/)
14:47:22	138347/138347	---M--	200	added ('OK')	image/jpeg	etag:a3af93369128e95ee4df8d069c8b5be6	https://www.shipito.com/fr/imgs/newsroom/headerm.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/newsroom/UKSEOMobile_2.jpg	(from https://www.shipito.com/fr/newsroom/)
14:47:23	75569/75569	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:47:21%20GMT	https://www.shipito.com/fr/newsroom/shipito-launches-shipito-for-business-oct-22	D:/shipito/shipito/www.shipito.com/fr/newsroom/shipito-launches-shipito-for-business-oct-22.html	(from https://www.shipito.com/fr/newsroom/)
